Average Time;Global Size;LocalSize
1.71161e-05;8;49
1.64318e-05;9;49
1.67918e-05;10;49
1.78576e-05;11;49
1.68586e-05;12;49
1.84989e-05;13;49
1.72615e-05;14;49
1.74737e-05;15;49
1.79935e-05;16;49
1.62077e-05;17;49
1.73187e-05;18;49
1.62816e-05;19;49
1.80507e-05;20;49
1.74904e-05;21;49
1.68037e-05;22;49
1.65391e-05;23;49
1.73306e-05;24;49
1.76096e-05;25;49
1.79935e-05;26;49
1.80316e-05;27;49
1.84345e-05;28;49
1.82557e-05;29;49
1.73116e-05;30;49
1.75977e-05;31;49
1.72377e-05;32;49
1.76191e-05;33;49
1.61672e-05;34;49
1.66917e-05;35;49
1.69849e-05;36;49
1.90115e-05;37;49
1.61052e-05;38;49
1.75977e-05;39;49
1.77598e-05;40;49
1.66035e-05;41;49
1.76311e-05;42;49
1.69754e-05;43;49
1.65963e-05;44;49
1.63913e-05;45;49
1.8661e-05;46;49
1.75357e-05;47;49
1.69516e-05;48;49
1.69301e-05;49;49
1.78671e-05;50;49
1.69516e-05;51;49
1.6551e-05;52;49
1.65009e-05;53;49
1.65963e-05;54;49
1.65892e-05;55;49
1.78528e-05;56;49
1.75977e-05;57;49
1.74022e-05;58;49
1.78766e-05;59;49
1.81532e-05;60;49
1.60098e-05;61;49
1.6191e-05;62;49
1.71661e-05;63;49
1.72329e-05;64;49
1.8394e-05;1;50
1.83463e-05;2;50
1.82891e-05;3;50
1.63817e-05;4;50
1.64866e-05;5;50
1.73497e-05;6;50
1.7972e-05;7;50
1.80364e-05;8;50
1.77693e-05;9;50
1.8878e-05;10;50
1.76048e-05;11;50
1.83201e-05;12;50
1.71995e-05;13;50
1.77073e-05;14;50
1.51372e-05;15;50
1.57142e-05;16;50
1.70994e-05;17;50
1.70755e-05;18;50
1.66917e-05;19;50
1.79029e-05;20;50
1.84917e-05;21;50
1.78552e-05;22;50
1.66345e-05;23;50
1.67513e-05;24;50
1.65153e-05;25;50
1.75953e-05;26;50
1.82319e-05;27;50
1.80554e-05;28;50
1.83606e-05;29;50
1.69778e-05;30;50
1.69539e-05;31;50
1.69754e-05;32;50
1.82319e-05;33;50
1.80197e-05;34;50
1.7767e-05;35;50
1.64413e-05;36;50
1.80316e-05;37;50
1.90783e-05;38;50
1.70684e-05;39;50
1.80602e-05;40;50
1.79434e-05;41;50
1.74212e-05;42;50
1.73903e-05;43;50
1.6799e-05;44;50
1.60861e-05;45;50
1.67489e-05;46;50
1.63889e-05;47;50
1.87302e-05;48;50
1.74069e-05;49;50
1.70588e-05;50;50
1.70159e-05;51;50
1.71232e-05;52;50
1.71208e-05;53;50
1.297e-05;54;50
1.42241e-05;55;50
1.63722e-05;56;50
1.88303e-05;57;50
1.75142e-05;58;50
1.61529e-05;59;50
1.73521e-05;60;50
1.68061e-05;61;50
1.80554e-05;62;50
1.8096e-05;63;50
1.755e-05;64;50
1.69873e-05;1;51
1.70708e-05;2;51
1.84011e-05;3;51
1.6644e-05;4;51
1.67823e-05;5;51
1.69802e-05;6;51
1.86229e-05;7;51
1.67155e-05;8;51
1.69992e-05;9;51
1.63412e-05;10;51
1.75691e-05;11;51
1.74165e-05;12;51
1.71423e-05;13;51
1.89972e-05;14;51
1.791e-05;15;51
1.85418e-05;16;51
1.88017e-05;17;51
1.86467e-05;18;51
1.72329e-05;19;51
1.56951e-05;20;51
1.8878e-05;21;51
1.71709e-05;22;51
1.64533e-05;23;51
1.73306e-05;24;51
1.79505e-05;25;51
1.71375e-05;26;51
1.98889e-05;27;51
2.03609e-05;28;51
1.74856e-05;29;51
1.75524e-05;30;51
1.61338e-05;31;51
1.87969e-05;32;51
1.85585e-05;33;51
1.60003e-05;34;51
1.84226e-05;35;51
1.86753e-05;36;51
1.89972e-05;37;51
1.87445e-05;38;51
1.95765e-05;39;51
1.65868e-05;40;51
1.91283e-05;41;51
1.87755e-05;42;51
1.80531e-05;43;51
1.6818e-05;44;51
1.94454e-05;45;51
1.9877e-05;46;51
2.11501e-05;47;51
1.8611e-05;48;51
1.8568e-05;49;51
1.91426e-05;50;51
1.71351e-05;51;51
1.96886e-05;52;51
2.02513e-05;53;51
2.07591e-05;54;51
1.89447e-05;55;51
1.78623e-05;56;51
1.99628e-05;57;51
1.81127e-05;58;51
2.02155e-05;59;51
1.88756e-05;60;51
1.75333e-05;61;51
2.05827e-05;62;51
2.11072e-05;63;51
1.78194e-05;64;51
1.83249e-05;1;52
1.13463e-05;2;52
6.47306e-06;3;52
1.04809e-05;4;52
8.34227e-06;5;52
1.86253e-05;6;52
1.97244e-05;7;52
1.70088e-05;8;52
2.00295e-05;9;52
1.87111e-05;10;52
1.67298e-05;11;52
1.97792e-05;12;52
2.01201e-05;13;52
1.84894e-05;14;52
2.08497e-05;15;52
1.88184e-05;16;52
1.472e-05;17;52
1.85061e-05;18;52
2.07758e-05;19;52
1.84512e-05;20;52
1.79172e-05;21;52
1.80674e-05;22;52
1.95003e-05;23;52
2.07424e-05;24;52
2.13456e-05;25;52
1.92285e-05;26;52
1.81389e-05;27;52
1.95718e-05;28;52
1.83678e-05;29;52
2.12646e-05;30;52
1.9834e-05;31;52
2.16055e-05;32;52
2.04039e-05;33;52
1.76525e-05;34;52
1.96505e-05;35;52
1.75977e-05;36;52
1.80578e-05;37;52
2.15173e-05;38;52
1.92952e-05;39;52
1.88327e-05;40;52
1.78552e-05;41;52
2.0299e-05;42;52
1.96314e-05;43;52
2.00534e-05;44;52
2.01917e-05;45;52
1.14393e-05;46;52
6.68287e-06;47;52
6.31809e-06;48;52
6.34909e-06;49;52
6.38247e-06;50;52
8.81433e-06;51;52
1.78766e-05;52;52
1.86682e-05;53;52
1.61529e-05;54;52
1.55854e-05;55;52
1.77407e-05;56;52
1.80531e-05;57;52
1.96028e-05;58;52
1.94502e-05;59;52
1.99366e-05;60;52
2.00558e-05;61;52
1.82986e-05;62;52
1.74427e-05;63;52
1.77979e-05;64;52
1.83749e-05;1;53
1.88899e-05;2;53
2.09236e-05;3;53
2.01464e-05;4;53
1.74975e-05;5;53
1.78552e-05;6;53
2.033e-05;7;53
1.87755e-05;8;53
1.81746e-05;9;53
1.98221e-05;10;53
9.37939e-06;11;53
2.03061e-05;12;53
1.88947e-05;13;53
1.77741e-05;14;53
1.84441e-05;15;53
1.75214e-05;16;53
2.06065e-05;17;53
1.71018e-05;18;53
1.87063e-05;19;53
1.75858e-05;20;53
1.88565e-05;21;53
1.88351e-05;22;53
1.81985e-05;23;53
1.93548e-05;24;53
1.99699e-05;25;53
1.82223e-05;26;53
1.8549e-05;27;53
1.79434e-05;28;53
1.67847e-05;29;53
2.03657e-05;30;53
1.57309e-05;31;53
1.89304e-05;32;53
1.82271e-05;33;53
1.64843e-05;34;53
1.73092e-05;35;53
1.97077e-05;36;53
1.90663e-05;37;53
1.81103e-05;38;53
1.85418e-05;39;53
1.95193e-05;40;53
1.60527e-05;41;53
1.61695e-05;42;53
1.65105e-05;43;53
2.00796e-05;44;53
1.72234e-05;45;53
1.80459e-05;46;53
1.99151e-05;47;53
1.82056e-05;48;53
1.755e-05;49;53
1.88375e-05;50;53
1.71328e-05;51;53
1.84274e-05;52;53
2.03824e-05;53;53
1.89447e-05;54;53
2.03013e-05;55;53
1.90997e-05;56;53
1.89972e-05;57;53
2.1503e-05;58;53
1.89471e-05;59;53
2.04158e-05;60;53
1.81866e-05;61;53
1.58596e-05;62;53
2.08139e-05;63;53
1.77908e-05;64;53
2.04134e-05;1;54
1.83368e-05;2;54
1.58072e-05;3;54
2.10953e-05;4;54
1.86777e-05;5;54
1.84727e-05;6;54
1.01233e-05;7;54
1.82152e-05;8;54
1.93143e-05;9;54
1.966e-05;10;54
1.60718e-05;11;54
1.62673e-05;12;54
1.8878e-05;13;54
1.85585e-05;14;54
2.06327e-05;15;54
1.80483e-05;16;54
1.8909e-05;17;54
1.86849e-05;18;54
1.84655e-05;19;54
1.9331e-05;20;54
1.78123e-05;21;54
1.93e-05;22;54
1.83177e-05;23;54
1.8549e-05;24;54
2.02775e-05;25;54
1.87755e-05;26;54
2.00367e-05;27;54
1.76597e-05;28;54
1.92714e-05;29;54
1.72329e-05;30;54
2.05493e-05;31;54
2.04587e-05;32;54
2.02894e-05;33;54
1.93e-05;34;54
2.0802e-05;35;54
2.00796e-05;36;54
2.11191e-05;37;54
1.67871e-05;38;54
1.65439e-05;39;54
1.84321e-05;40;54
1.67394e-05;41;54
1.79577e-05;42;54
1.61219e-05;43;54
1.59764e-05;44;54
1.91069e-05;45;54
1.70374e-05;46;54
2.00033e-05;47;54
1.99533e-05;48;54
2.30336e-05;49;54
2.074e-05;50;54
1.97959e-05;51;54
1.59311e-05;52;54
2.00176e-05;53;54
1.93667e-05;54;54
2.0287e-05;55;54
1.71661e-05;56;54
1.89257e-05;57;54
1.88994e-05;58;54
1.98698e-05;59;54
1.96409e-05;60;54
1.69802e-05;61;54
1.96385e-05;62;54
1.91164e-05;63;54
1.82652e-05;64;54
1.76454e-05;1;55
2.00534e-05;2;55
1.5161e-05;3;55
2.08068e-05;4;55
1.73283e-05;5;55
1.78838e-05;6;55
1.84774e-05;7;55
2.02131e-05;8;55
1.8034e-05;9;55
1.76787e-05;10;55
1.49846e-05;11;55
1.62435e-05;12;55
1.89662e-05;13;55
1.81627e-05;14;55
1.93095e-05;15;55
1.96242e-05;16;55
1.87325e-05;17;55
1.7736e-05;18;55
1.89948e-05;19;55
1.96028e-05;20;55
2.03729e-05;21;55
1.92523e-05;22;55
1.87159e-05;23;55
1.67894e-05;24;55
1.96528e-05;25;55
9.23634e-06;26;55
2.03896e-05;27;55
1.93191e-05;28;55
2.15864e-05;29;55
1.89543e-05;30;55
1.65629e-05;31;55
2.03848e-05;32;55
1.97315e-05;33;55
2.07114e-05;34;55
2.08187e-05;35;55
1.79243e-05;36;55
1.99461e-05;37;55
2.03156e-05;38;55
1.88589e-05;39;55
1.83606e-05;40;55
1.86086e-05;41;55
1.78337e-05;42;55
1.84655e-05;43;55
2.29239e-05;44;55
1.75095e-05;45;55
1.82629e-05;46;55
1.83749e-05;47;55
2.19274e-05;48;55
1.9722e-05;49;55
1.82533e-05;50;55
1.86396e-05;51;55
1.37544e-05;52;55
1.54543e-05;53;55
1.81818e-05;54;55
2.0988e-05;55;55
1.7786e-05;56;55
1.83439e-05;57;55
1.83439e-05;58;55
1.88255e-05;59;55
1.76835e-05;60;55
1.91736e-05;61;55
1.97601e-05;62;55
1.80292e-05;63;55
1.89352e-05;64;55
1.99151e-05;1;56
1.75428e-05;2;56
1.86014e-05;3;56
1.80435e-05;4;56
1.84321e-05;5;56
2.00462e-05;6;56
1.70231e-05;7;56
1.7879e-05;8;56
1.66178e-05;9;56
2.06399e-05;10;56
1.62745e-05;11;56
1.92857e-05;12;56
1.8425e-05;13;56
1.71256e-05;14;56
1.75953e-05;15;56
1.88065e-05;16;56
1.68371e-05;17;56
2.06065e-05;18;56
1.92785e-05;19;56
1.57571e-05;20;56
2.10714e-05;21;56
1.88565e-05;22;56
1.93644e-05;23;56
1.81317e-05;24;56
1.77908e-05;25;56
1.95479e-05;26;56
1.62816e-05;27;56
1.87254e-05;28;56
1.37782e-05;29;56
1.02997e-05;30;56
1.87612e-05;31;56
1.75762e-05;32;56
2.14744e-05;33;56
1.85108e-05;34;56
2.03395e-05;35;56
1.78432e-05;36;56
1.93214e-05;37;56
2.05064e-05;38;56
1.95384e-05;39;56
1.90616e-05;40;56
2.03848e-05;41;56
1.96576e-05;42;56
1.76644e-05;43;56
2.00415e-05;44;56
1.93405e-05;45;56
1.01495e-05;46;56
1.9958e-05;47;56
1.88208e-05;48;56
1.87993e-05;49;56
1.92809e-05;50;56
1.86443e-05;51;56
1.07813e-05;52;56
2.13146e-05;53;56
1.87588e-05;54;56
1.85418e-05;55;56
1.76835e-05;56;56
2.09475e-05;57;56
1.966e-05;58;56
2.06685e-05;59;56
1.78552e-05;60;56
1.85466e-05;61;56
1.93739e-05;62;56
1.96004e-05;63;56
1.97434e-05;64;56
1.75428e-05;1;57
1.72114e-05;2;57
2.0225e-05;3;57
2.07472e-05;4;57
1.69826e-05;5;57
1.54114e-05;6;57
1.80173e-05;7;57
1.92904e-05;8;57
1.76573e-05;9;57
1.82486e-05;10;57
1.86515e-05;11;57
1.8158e-05;12;57
2.00057e-05;13;57
1.69325e-05;14;57
1.79195e-05;15;57
1.81341e-05;16;57
1.78504e-05;17;57
1.96552e-05;18;57
1.95408e-05;19;57
1.89304e-05;20;57
1.85728e-05;21;57
1.9393e-05;22;57
1.6818e-05;23;57
1.77383e-05;24;57
1.84774e-05;25;57
1.85108e-05;26;57
1.87516e-05;27;57
2.04229e-05;28;57
1.80435e-05;29;57
1.94645e-05;30;57
1.827e-05;31;57
1.85728e-05;32;57
1.87778e-05;33;57
2.00319e-05;34;57
1.98412e-05;35;57
1.92118e-05;36;57
1.95432e-05;37;57
2.15459e-05;38;57
1.79291e-05;39;57
1.77932e-05;40;57
1.73092e-05;41;57
1.719e-05;42;57
1.85227e-05;43;57
1.70279e-05;44;57
1.72734e-05;45;57
2.08092e-05;46;57
1.84011e-05;47;57
2.02441e-05;48;57
1.91045e-05;49;57
1.92523e-05;50;57
1.827e-05;51;57
1.75858e-05;52;57
1.99676e-05;53;57
2.07973e-05;54;57
1.8487e-05;55;57
2.08497e-05;56;57
1.69349e-05;57;57
2.07806e-05;58;57
1.75142e-05;59;57
1.84608e-05;60;57
1.7252e-05;61;57
1.91522e-05;62;57
2.02775e-05;63;57
1.96505e-05;64;57
2.00152e-05;1;58
2.20275e-05;2;58
1.81866e-05;3;58
1.89042e-05;4;58
2.0268e-05;5;58
1.96147e-05;6;58
1.80578e-05;7;58
1.616e-05;8;58
2.00582e-05;9;58
1.96481e-05;10;58
1.863e-05;11;58
1.89853e-05;12;58
1.76907e-05;13;58
1.72782e-05;14;58
2.09165e-05;15;58
1.91331e-05;16;58
1.96552e-05;17;58
1.97506e-05;18;58
2.06614e-05;19;58
1.7941e-05;20;58
1.70493e-05;21;58
1.7693e-05;22;58
1.8394e-05;23;58
1.80078e-05;24;58
1.9424e-05;25;58
1.69897e-05;26;58
1.92618e-05;27;58
1.80459e-05;28;58
1.87016e-05;29;58
1.70445e-05;30;58
2.03371e-05;31;58
1.85895e-05;32;58
1.57857e-05;33;58
1.22833e-05;34;58
1.7674e-05;35;58
1.89471e-05;36;58
2.0287e-05;37;58
1.83845e-05;38;58
1.93357e-05;39;58
1.93167e-05;40;58
9.41992e-06;41;58
1.80125e-05;42;58
1.94263e-05;43;58
1.90234e-05;44;58
1.8692e-05;45;58
2.16818e-05;46;58
1.51777e-05;47;58
1.6737e-05;48;58
1.65105e-05;49;58
1.90234e-05;50;58
2.01082e-05;51;58
1.90258e-05;52;58
1.60408e-05;53;58
1.9691e-05;54;58
2.26212e-05;55;58
1.92904e-05;56;58
1.88732e-05;57;58
1.90377e-05;58;58
1.93214e-05;59;58
1.95193e-05;60;58
1.688e-05;61;58
1.91522e-05;62;58
2.11358e-05;63;58
1.9691e-05;64;58
1.86038e-05;1;59
1.83702e-05;2;59
1.8394e-05;3;59
1.86872e-05;4;59
1.75452e-05;5;59
2.02847e-05;6;59
1.894e-05;7;59
2.32959e-05;8;59
1.84679e-05;9;59
1.96934e-05;10;59
1.99866e-05;11;59
1.79052e-05;12;59
1.87373e-05;13;59
2.06351e-05;14;59
2.00248e-05;15;59
2.02274e-05;16;59
8.82149e-06;17;59
1.22285e-05;18;59
2.10547e-05;19;59
1.81699e-05;20;59
1.84751e-05;21;59
1.25623e-05;22;59
1.95813e-05;23;59
1.77217e-05;24;59
1.80769e-05;25;59
1.15967e-05;26;59
1.90258e-05;27;59
1.71375e-05;28;59
1.94383e-05;29;59
2.05207e-05;30;59
1.79291e-05;31;59
1.80411e-05;32;59
1.87111e-05;33;59
2.02394e-05;34;59
2.04253e-05;35;59
1.7848e-05;36;59
1.88422e-05;37;59
1.87635e-05;38;59
1.86849e-05;39;59
1.91641e-05;40;59
1.75405e-05;41;59
1.94049e-05;42;59
1.69826e-05;43;59
2.07233e-05;44;59
1.97482e-05;45;59
1.90115e-05;46;59
2.06685e-05;47;59
1.79267e-05;48;59
1.92881e-05;49;59
1.87397e-05;50;59
2.16579e-05;51;59
2.12097e-05;52;59
1.899e-05;53;59
1.92571e-05;54;59
2.00438e-05;55;59
1.9629e-05;56;59
1.9567e-05;57;59
1.94073e-05;58;59
1.33014e-05;59;59
1.50919e-05;60;59
1.98269e-05;61;59
2.00915e-05;62;59
1.88804e-05;63;59
1.99723e-05;64;59
1.76644e-05;1;60
1.78623e-05;2;60
2.05946e-05;3;60
1.98245e-05;4;60
2.13838e-05;5;60
1.9238e-05;6;60
1.86062e-05;7;60
1.91045e-05;8;60
1.68133e-05;9;60
1.91665e-05;10;60
1.89686e-05;11;60
1.85132e-05;12;60
2.03943e-05;13;60
1.90067e-05;14;60
1.62268e-05;15;60
1.88231e-05;16;60
1.90878e-05;17;60
2.01678e-05;18;60
2.18105e-05;19;60
1.82509e-05;20;60
2.00534e-05;21;60
1.544e-05;22;60
1.73616e-05;23;60
1.95885e-05;24;60
1.69182e-05;25;60
1.9021e-05;26;60
1.91021e-05;27;60
2.01392e-05;28;60
1.91832e-05;29;60
1.84917e-05;30;60
1.81055e-05;31;60
2.02036e-05;32;60
1.93834e-05;33;60
2.00057e-05;34;60
1.94311e-05;35;60
2.02823e-05;36;60
1.68514e-05;37;60
1.91712e-05;38;60
1.59717e-05;39;60
1.89137e-05;40;60
1.79577e-05;41;60
1.7767e-05;42;60
1.97291e-05;43;60
1.75548e-05;44;60
1.61409e-05;45;60
1.83392e-05;46;60
1.99938e-05;47;60
1.96123e-05;48;60
1.6098e-05;49;60
1.67394e-05;50;60
1.88828e-05;51;60
2.01321e-05;52;60
2.04206e-05;53;60
1.93095e-05;54;60
1.07789e-05;55;60
1.88303e-05;56;60
1.93548e-05;57;60
2.002e-05;58;60
1.69945e-05;59;60
2.26736e-05;60;60
1.91021e-05;61;60
1.57356e-05;62;60
1.92356e-05;63;60
1.91069e-05;64;60
1.82295e-05;1;61
1.81723e-05;2;61
9.5129e-06;3;61
2.0318e-05;4;61
1.92809e-05;5;61
2.16293e-05;6;61
1.87469e-05;7;61
2.0709e-05;8;61
2.00009e-05;9;61
1.98197e-05;10;61
1.94788e-05;11;61
1.99056e-05;12;61
1.81723e-05;13;61
1.70469e-05;14;61
1.86443e-05;15;61
1.89829e-05;16;61
1.8754e-05;17;61
1.90711e-05;18;61
2.11072e-05;19;61
1.86539e-05;20;61
2.01035e-05;21;61
1.75953e-05;22;61
1.96218e-05;23;61
1.79625e-05;24;61
7.87973e-06;25;61
6.31571e-06;26;61
1.39356e-05;27;61
1.95217e-05;28;61
1.59883e-05;29;61
2.0504e-05;30;61
1.90997e-05;31;61
1.82915e-05;32;61
1.55044e-05;33;61
1.76024e-05;34;61
1.91951e-05;35;61
1.91355e-05;36;61
1.80602e-05;37;61
2.03705e-05;38;61
1.7941e-05;39;61
1.96648e-05;40;61
1.87683e-05;41;61
1.62601e-05;42;61
2.05231e-05;43;61
2.09284e-05;44;61
1.66774e-05;45;61
1.94073e-05;46;61
1.90425e-05;47;61
1.91808e-05;48;61
1.96862e-05;49;61
2.04921e-05;50;61
1.72067e-05;51;61
1.88375e-05;52;61
2.01368e-05;53;61
1.58405e-05;54;61
1.74451e-05;55;61
1.79172e-05;56;61
1.77693e-05;57;61
1.71256e-05;58;61
2.02942e-05;59;61
1.76549e-05;60;61
2.0833e-05;61;61
1.84202e-05;62;61
2.09045e-05;63;61
1.92451e-05;64;61
2.1503e-05;1;62
1.83201e-05;2;62
1.90711e-05;3;62
1.82581e-05;4;62
1.71924e-05;5;62
1.59431e-05;6;62
1.78361e-05;7;62
1.90926e-05;8;62
1.8456e-05;9;62
1.95408e-05;10;62
2.06709e-05;11;62
1.97029e-05;12;62
1.97601e-05;13;62
1.69039e-05;14;62
1.89185e-05;15;62
1.23382e-05;16;62
1.91712e-05;17;62
1.82199e-05;18;62
1.81103e-05;19;62
1.74713e-05;20;62
1.85776e-05;21;62
1.6439e-05;22;62
1.68276e-05;23;62
2.04611e-05;24;62
1.86038e-05;25;62
2.00343e-05;26;62
1.89877e-05;27;62
2.14505e-05;28;62
1.7662e-05;29;62
1.93143e-05;30;62
1.82772e-05;31;62
1.82033e-05;32;62
1.94764e-05;33;62
1.84965e-05;34;62
1.85418e-05;35;62
1.95432e-05;36;62
1.65987e-05;37;62
1.80364e-05;38;62
1.80864e-05;39;62
2.02465e-05;40;62
1.79625e-05;41;62
2.02417e-05;42;62
2.00796e-05;43;62
1.07241e-05;44;62
1.63102e-05;45;62
1.77383e-05;46;62
2.34008e-05;47;62
1.90687e-05;48;62
1.71685e-05;49;62
1.84155e-05;50;62
1.94883e-05;51;62
2.07376e-05;52;62
1.93977e-05;53;62
1.9033e-05;54;62
1.60885e-05;55;62
2.01464e-05;56;62
1.82509e-05;57;62
1.76954e-05;58;62
9.95636e-06;59;62
1.8115e-05;60;62
1.85394e-05;61;62
1.77407e-05;62;62
2.12169e-05;63;62
1.95789e-05;64;62
1.93572e-05;1;63
2.01154e-05;2;63
1.85633e-05;3;63
1.89567e-05;4;63
1.86086e-05;5;63
2.02584e-05;6;63
1.78552e-05;7;63
1.82176e-05;8;63
1.98722e-05;9;63
1.92165e-05;10;63
1.67966e-05;11;63
1.92952e-05;12;63
1.79648e-05;13;63
2.04778e-05;14;63
1.89233e-05;15;63
1.70374e-05;16;63
1.78909e-05;17;63
1.88899e-05;18;63
2.01488e-05;19;63
1.89376e-05;20;63
1.70088e-05;21;63
1.97124e-05;22;63
1.9803e-05;23;63
1.79577e-05;24;63
2.01297e-05;25;63
2.07877e-05;26;63
1.79696e-05;27;63
1.99318e-05;28;63
1.93548e-05;29;63
1.72114e-05;30;63
1.96791e-05;31;63
1.79839e-05;32;63
1.86753e-05;33;63
1.40309e-05;34;63
2.13003e-05;35;63
1.96576e-05;36;63
1.82509e-05;37;63
1.79744e-05;38;63
1.81556e-05;39;63
2.00534e-05;40;63
2.02107e-05;41;63
1.93191e-05;42;63
2.16842e-05;43;63
1.91307e-05;44;63
1.91474e-05;45;63
1.9269e-05;46;63
1.76501e-05;47;63
1.90997e-05;48;63
1.91665e-05;49;63
1.86133e-05;50;63
1.98436e-05;51;63
1.65486e-05;52;63
1.8084e-05;53;63
1.98889e-05;54;63
1.88494e-05;55;63
1.93977e-05;56;63
2.34866e-05;57;63
1.61624e-05;58;63
2.15292e-05;59;63
2.19727e-05;60;63
1.81556e-05;61;63
2.06399e-05;62;63
1.99103e-05;63;63
1.78671e-05;64;63
2.14767e-05;1;64
1.95694e-05;2;64
2.10094e-05;3;64
1.84393e-05;4;64
2.07496e-05;5;64
1.85418e-05;6;64
1.82557e-05;7;64
1.89257e-05;8;64
1.77741e-05;9;64
1.97196e-05;10;64
1.89948e-05;11;64
1.72234e-05;12;64
1.8971e-05;13;64
1.76859e-05;14;64
1.9238e-05;15;64
2.05898e-05;16;64
1.88375e-05;17;64
2.17319e-05;18;64
1.84727e-05;19;64
2.02847e-05;20;64
2.09117e-05;21;64
1.87182e-05;22;64
1.99032e-05;23;64
2.01631e-05;24;64
1.91689e-05;25;64
1.94979e-05;26;64
1.86515e-05;27;64
1.72877e-05;28;64
2.02394e-05;29;64
1.67203e-05;30;64
1.91808e-05;31;64
1.94335e-05;32;64
1.8599e-05;33;64
1.66893e-05;34;64
2.12908e-05;35;64
1.93095e-05;36;64
1.82343e-05;37;64
1.00756e-05;38;64
1.68753e-05;39;64
1.64557e-05;40;64
1.85156e-05;41;64
1.8611e-05;42;64
1.92499e-05;43;64
1.61171e-05;44;64
1.85823e-05;45;64
1.96791e-05;46;64
2.0597e-05;47;64
2.08879e-05;48;64
1.37448e-05;49;64
1.49107e-05;50;64
1.94526e-05;51;64
2.12669e-05;52;64
1.81293e-05;53;64
1.8146e-05;54;64
1.93644e-05;55;64
1.84989e-05;56;64
1.94573e-05;57;64
2.02465e-05;58;64
1.74332e-05;59;64
2.06709e-05;60;64
1.87492e-05;61;64
1.82152e-05;62;64
2.00653e-05;63;64
2.2068e-05;64;64
